Date,Close,High,Low,Open,Volume,ticker
2021-11-04,676.7103881835938,680.2816858359886,674.8765199758539,679.509527700525,1064714,BHARTIARTL.NS
2021-11-08,684.3356323242188,690.0304093878659,679.509570037024,682.839564797567,7565546,BHARTIARTL.NS
2021-11-09,688.3894653320312,691.5264054947295,680.6195176344946,686.9416467954013,5278131,BHARTIARTL.NS
2021-11-10,709.865478515625,712.3267583780491,682.7429744551804,692.5399039786589,15180490,BHARTIARTL.NS
2021-11-11,703.2537841796875,712.9059089085434,699.0551334873928,709.431167570913,7421118,BHARTIARTL.NS
2021-11-12,717.6353759765625,719.0831944889565,700.020250742437,707.5006463898054,9207508,BHARTIARTL.NS
2021-11-15,711.8924560546875,720.0485133298781,710.5894427655643,714.2572384237396,5454742,BHARTIARTL.NS
2021-11-16,704.8945922851562,716.2358377976765,701.7576520370123,715.5601773464678,4639931,BHARTIARTL.NS
2021-11-17,695.001220703125,706.8733221900633,691.3334251340074,699.3446767772654,8002927,BHARTIARTL.NS
2021-11-18,689.49951171875,698.2829806363773,683.3704360337699,695.5320897204606,4469597,BHARTIARTL.NS
2021-11-22,716.2840576171875,729.652283941775,707.5971465127036,714.2571352575625,36884348,BHARTIARTL.NS
2021-11-23,732.499755859375,734.5266784506578,710.1068151150315,719.083279166544,18240414,BHARTIARTL.NS
2021-11-24,732.499755859375,754.6030857376269,729.9419192881865,737.4223158164291,21653712,BHARTIARTL.NS
2021-11-25,738.5324096679688,741.7658481609046,726.6119992723098,732.6445777381598,8483653,BHARTIARTL.NS
2021-11-26,713.0507202148438,736.4571228750265,707.5972461333836,736.4571228750265,11142921,BHARTIARTL.NS
2021-11-29,713.6298217773438,728.7354206171457,701.8059689262709,725.8397831842299,15885643,BHARTIARTL.NS
2021-11-30,702.916015625,724.1024421591387,697.5108490936378,714.2572627016821,14272616,BHARTIARTL.NS
2021-12-01,697.1246948242188,711.7476870654548,693.2638450086467,707.5007287035685,10488561,BHARTIARTL.NS
2021-12-02,707.0663452148438,710.1067878971227,689.3064720659726,698.717293144019,11507427,BHARTIARTL.NS
2021-12-03,693.3603515625,709.0933618918122,691.3816777890761,704.6051003590144,11024093,BHARTIARTL.NS
2021-12-06,673.3322143554688,696.786925162539,669.7126674916487,693.0225728594079,8804487,BHARTIARTL.NS
2021-12-07,674.5386962890625,681.1504369105755,669.9539371571949,677.9169398599123,10238693,BHARTIARTL.NS
2021-12-08,690.2716674804688,693.987711634479,677.8686528642071,680.4747381116936,8296393,BHARTIARTL.NS
2021-12-09,689.1134643554688,698.7655891901643,686.2660757468547,691.8642963685991,9069515,BHARTIARTL.NS
2021-12-10,685.9764404296875,693.8911936147778,682.4051428924274,686.2659923571653,4251339,BHARTIARTL.NS
2021-12-13,678.6408081054688,693.4086048076645,674.056049251204,690.1268591156456,9896899,BHARTIARTL.NS
2021-12-14,667.5408325195312,681.7294657368984,664.452200152988,676.613852103939,9275631,BHARTIARTL.NS
2021-12-15,661.6048583984375,670.7261274578186,660.3017862974457,667.6856848007282,7674319,BHARTIARTL.NS
2021-12-16,657.6957397460938,665.9000449816989,654.0278855700772,665.9000449816989,9633006,BHARTIARTL.NS
2021-12-17,642.8796997070312,661.8461467096172,638.1018866006199,657.3096367003792,13850460,BHARTIARTL.NS
2021-12-20,635.35107421875,638.1502137960158,622.6585073558904,636.2197889598024,11812939,BHARTIARTL.NS
2021-12-21,643.796630859375,647.5609825505935,636.2679863888239,640.8527450043892,8084499,BHARTIARTL.NS
2021-12-22,660.92919921875,662.1357147339357,643.7966789031124,643.7966789031124,8522226,BHARTIARTL.NS
2021-12-23,655.137939453125,665.0313668997468,652.0009990432205,665.0313668997468,5602466,BHARTIARTL.NS
2021-12-24,653.4970092773438,659.0952291206165,649.2501102877757,658.371319858679,3756020,BHARTIARTL.NS
2021-12-27,652.2423706054688,654.7518996320143,645.3893851708956,651.4702123597546,3658572,BHARTIARTL.NS
2021-12-28,656.3927001953125,659.7226948558954,651.566638052987,656.1996459272411,3892590,BHARTIARTL.NS
2021-12-29,653.303955078125,659.7226407659131,651.5183357966222,656.2961487081748,3847574,BHARTIARTL.NS
2021-12-30,655.717041015625,661.9426729739707,650.7462323462897,653.9314215841739,5701612,BHARTIARTL.NS
2021-12-31,660.0122680664062,669.9539446175205,656.3444725024477,656.8270787322289,4598628,BHARTIARTL.NS
2022-01-03,667.2513427734375,668.5061071532501,659.3365890449321,663.8730992598466,2939833,BHARTIARTL.NS
2022-01-04,673.1874389648438,678.7856594251467,666.3827029349973,668.1683224131643,6473875,BHARTIARTL.NS
2022-01-05,675.6487426757812,678.3030770220075,667.6857396371024,676.5174574811224,4586105,BHARTIARTL.NS
2022-01-06,685.68701171875,695.4356348042656,675.6487777418265,677.5792028210889,21642414,BHARTIARTL.NS
2022-01-07,680.1852416992188,690.2717238273206,677.0483011610753,689.0652082357269,4315015,BHARTIARTL.NS
2022-01-10,680.426513671875,686.6038378709388,679.1717492964317,680.8608710473454,3565324,BHARTIARTL.NS
2022-01-11,678.978759765625,684.8665325797101,670.4365936065574,678.5444023487407,10642484,BHARTIARTL.NS
2022-01-12,704.798095703125,707.2111266669731,679.702573679105,683.3221201248771,12366953,BHARTIARTL.NS
2022-01-13,706.3424682617188,710.0585715894093,700.8890531958333,703.6398851491487,5829874,BHARTIARTL.NS
2022-01-14,695.5320434570312,705.4737784720896,693.4568721096099,704.5568148944427,5344096,BHARTIARTL.NS
2022-01-17,703.2537841796875,709.1898644526916,694.5186230824517,694.952980477629,4340924,BHARTIARTL.NS
2022-01-18,689.49951171875,705.2807711183615,687.7621410366363,701.70947315897,4312058,BHARTIARTL.NS
2022-01-19,679.219970703125,690.1268589289956,677.289545922904,689.1616465388852,5879490,BHARTIARTL.NS
2022-01-20,690.5130004882812,694.6151533425236,680.7160706951576,681.4399800223767,4812496,BHARTIARTL.NS
2022-01-21,671.06396484375,689.1616985234627,665.3691877477763,684.9147401218661,6704622,BHARTIARTL.NS
2022-01-24,665.900146484375,682.4052571447579,653.7866821311417,666.2861961483509,11091633,BHARTIARTL.NS
2022-01-25,687.08642578125,695.3872877974513,658.4196645303779,660.2052839118747,14128764,BHARTIARTL.NS
2022-01-27,682.6465454101562,691.0921548443575,677.0965734962525,681.9226360300818,8937312,BHARTIARTL.NS
2022-01-28,690.8991088867188,727.7702388718916,677.2413870985289,690.0304529672989,21450677,BHARTIARTL.NS
2022-01-31,703.929443359375,709.4311662267778,694.5186217665707,702.6746789293799,10745370,BHARTIARTL.NS
2022-02-01,697.8969116210938,709.4312131962561,693.3121520800296,707.5007881263342,4814511,BHARTIARTL.NS
2022-02-02,699.8272705078125,706.294205662847,695.4355656714469,700.840731791298,3286577,BHARTIARTL.NS
2022-02-03,696.5455932617188,703.6398812569597,693.5051504569623,700.7442438855319,3651578,BHARTIARTL.NS
2022-02-04,695.14599609375,698.0898821899468,691.5746983603137,696.0146519238999,3284198,BHARTIARTL.NS
2022-02-07,681.922607421875,695.0494733984303,675.166120157964,693.0225507840145,6833983,BHARTIARTL.NS
2022-02-08,684.2391967773438,689.8374177564721,676.6139941063925,686.4591738486655,7167684,BHARTIARTL.NS
2022-02-09,694.3256225585938,700.8408072549622,677.7240138692183,682.5017688503696,10185173,BHARTIARTL.NS
2022-02-10,698.8619995117188,701.6611389286288,683.9494567238945,697.8002894773804,6074014,BHARTIARTL.NS
2022-02-11,690.2716674804688,700.1650945239367,686.1695148039089,696.5937968819654,5646980,BHARTIARTL.NS
2022-02-14,665.70703125,679.5095573513203,661.17052100235,679.5095573513203,7441445,BHARTIARTL.NS
2022-02-15,686.7968139648438,688.2928812772714,662.7147548177094,671.7877741832135,4650249,BHARTIARTL.NS
2022-02-16,696.6903686523438,702.8677521987897,683.3704479742086,692.4434690120708,5433910,BHARTIARTL.NS
2022-02-17,692.057373046875,702.1921044513272,690.1269480174556,699.2482180638418,5107708,BHARTIARTL.NS
2022-02-18,687.7621459960938,694.5186334067307,686.6038792290342,687.2795397524768,4099366,BHARTIARTL.NS
2022-02-21,685.2525634765625,691.6229418290986,678.5443254327934,683.4186363295555,4307430,BHARTIARTL.NS
2022-02-22,674.9248046875,678.0617451454684,663.5835584163837,670.05049360442,9148804,BHARTIARTL.NS
2022-02-23,679.8956298828125,684.2873344671967,675.1660656153902,675.7451694836142,4124469,BHARTIARTL.NS
2022-02-24,647.56103515625,664.5969989961626,622.9963673222941,658.274869437172,14139461,BHARTIARTL.NS
2022-02-25,664.693603515625,670.9674846884714,653.9314607082151,653.9314607082151,6452099,BHARTIARTL.NS
2022-02-28,662.6183471679688,665.9965907442075,643.2658493207512,657.3096786910222,8301523,BHARTIARTL.NS
2022-03-02,650.7944946289062,660.2053160195356,642.8314919137583,660.2053160195356,10220908,BHARTIARTL.NS
2022-03-03,648.6710205078125,656.1514170560589,645.341025745892,651.5184090408139,6517030,BHARTIARTL.NS
2022-03-04,630.95947265625,644.7137518630003,627.3881743429945,641.8663629816789,7094874,BHARTIARTL.NS
2022-03-07,651.904541015625,655.7170832315795,616.7707827229848,617.7359952155091,12615451,BHARTIARTL.NS
2022-03-08,659.2401123046875,662.9561567229067,644.3758168080235,651.518412599801,8462985,BHARTIARTL.NS
2022-03-09,667.4443969726562,673.718277782956,650.8427313537925,658.2748788652951,9896395,BHARTIARTL.NS
2022-03-10,673.4769897460938,682.8878111721409,666.5756971355686,675.6004689271701,5989327,BHARTIARTL.NS
2022-03-11,670.6778564453125,677.9652576715043,667.4444182585643,672.4635348492503,3353880,BHARTIARTL.NS
2022-03-14,676.0347900390625,680.3299380991718,664.2109381125772,664.2109381125772,4016137,BHARTIARTL.NS
2022-03-15,678.6408081054688,684.8181909686022,671.3052175034007,674.6834608697011,6006439,BHARTIARTL.NS
2022-03-16,687.2313232421875,690.6095671064398,680.4748355136828,685.3008981769004,3843706,BHARTIARTL.NS
2022-03-17,697.7521362304688,702.6264475480507,690.1269339548804,694.9529964300895,8168953,BHARTIARTL.NS
2022-03-21,683.5635375976562,699.1516848852484,682.2122164670378,696.8834589644588,6317305,BHARTIARTL.NS
2022-03-22,694.22900390625,695.9181255702555,681.2951344571098,683.8529708273592,3000133,BHARTIARTL.NS
2022-03-23,680.426513671875,694.808143518234,678.5443376527643,694.2290396255345,7974713,BHARTIARTL.NS
2022-03-24,681.7777709960938,684.1908020520889,673.5734654057105,673.7182708338266,3597143,BHARTIARTL.NS
2022-03-25,684.6734008789062,689.596019527179,681.2951574369483,687.5207892766488,2930336,BHARTIARTL.NS
2022-03-28,707.5489501953125,711.3615510232017,685.3973134523069,690.3681809624762,7960258,BHARTIARTL.NS
2022-03-29,728.6871948242188,736.4571437325963,711.3616185202142,714.6433646127457,15833573,BHARTIARTL.NS
2022-03-30,723.4267578125,743.1171160795594,718.697193069248,736.2158232441419,9938988,BHARTIARTL.NS
2022-03-31,728.6871948242188,732.5962936999221,713.9677040746485,726.8050186509108,7371181,BHARTIARTL.NS
2022-04-01,732.1136474609375,739.9801525376349,723.1854322479993,733.3684118706475,5920139,BHARTIARTL.NS
2022-04-04,741.090087890625,748.0396291307339,729.8936473290375,731.4862124826328,5783224,BHARTIARTL.NS
2022-04-05,739.9318237304688,746.8813649943571,734.5266576984952,741.0900904264321,3990794,BHARTIARTL.NS
2022-04-06,748.6670532226562,753.5413642660012,736.4570922825723,737.4223047233096,7490027,BHARTIARTL.NS
2022-04-07,735.8779907226562,750.7904758499493,733.127099910673,748.0396439498584,5818505,BHARTIARTL.NS
2022-04-08,735.58837890625,741.6209566722174,731.2449229147535,741.6209566722174,5583587,BHARTIARTL.NS
2022-04-11,731.6792602539062,738.5805525938877,729.7005865832477,730.6657989993631,4927865,BHARTIARTL.NS
2022-04-12,715.849853515625,733.513229973118,714.3537270543173,733.513229973118,3904026,BHARTIARTL.NS
2022-04-13,714.8846435546875,730.1832377268371,712.278558088419,716.1876568318745,6343030,BHARTIARTL.NS
2022-04-18,704.1224365234375,714.4019720127641,698.2346645257627,711.0237286572712,8950327,BHARTIARTL.NS
2022-04-19,698.3311767578125,713.2919690725963,691.9124906838105,713.2919690725963,9957060,BHARTIARTL.NS
2022-04-20,713.6298217773438,718.6006896019403,698.7655849688459,704.6533575176836,6632292,BHARTIARTL.NS
2022-04-21,710.155029296875,718.0215339880592,704.6050579500085,718.0215339880592,6111830,BHARTIARTL.NS
2022-04-22,713.0507202148438,715.125950613391,703.6398985267291,705.5703234883937,5182247,BHARTIARTL.NS
2022-04-25,713.6298217773438,717.1528708854825,703.7847016349455,704.5568598346775,3571031,BHARTIARTL.NS
2022-04-26,729.9901733398438,732.4997610885636,713.3885072085266,719.0832842999547,4987848,BHARTIARTL.NS
2022-04-27,726.3224487304688,735.0576105839835,720.4346757008685,723.9094173393377,4571399,BHARTIARTL.NS
2022-04-28,721.3515014648438,728.0597397795776,718.6971672254226,724.8745504746507,6101866,BHARTIARTL.NS
2022-04-29,713.2919921875,734.5266658385488,709.9619974916617,725.8397538903924,7219115,BHARTIARTL.NS
2022-05-02,715.560302734375,717.1046781666006,704.9429646494077,708.4660140332701,3938533,BHARTIARTL.NS
2022-05-04,697.2694702148438,713.6297734739236,692.0572996236334,711.3615478697599,6785271,BHARTIARTL.NS
2022-05-05,693.9395141601562,707.5972352058784,689.4030037879235,700.7442502625586,4836692,BHARTIARTL.NS
2022-05-06,685.5421752929688,698.7173494282994,683.1291440529371,686.5073877889814,5912312,BHARTIARTL.NS
2022-05-09,686.7487182617188,695.4356310717757,679.9439816762205,681.5365470109255,4819274,BHARTIARTL.NS
2022-05-10,694.6151733398438,703.1572800821932,685.4456549310848,686.2660619607954,6746893,BHARTIARTL.NS
2022-05-11,697.7037353515625,709.431089165793,691.9607689021115,694.6151029091943,6919703,BHARTIARTL.NS
2022-05-12,680.8609008789062,697.6555625338483,676.8552455579057,690.3682201572793,6754953,BHARTIARTL.NS
2022-05-13,665.900146484375,688.1965323114745,660.9292784015176,688.1965323114745,11938252,BHARTIARTL.NS
2022-05-16,669.0852661132812,673.7182739800495,656.0066495110898,661.990919428391,5412233,BHARTIARTL.NS
2022-05-17,682.4534301757812,685.3008185988165,666.8169771803033,670.8226322903909,4847812,BHARTIARTL.NS
2022-05-18,671.9326171875,701.8542007575712,665.2243794111871,695.9181210974632,18992703,BHARTIARTL.NS
2022-05-19,650.7944946289062,668.8922280724242,644.617111382095,661.1705284698565,7322668,BHARTIARTL.NS
2022-05-20,663.9696655273438,667.4444067700665,659.2401009746283,664.5487694305,5577407,BHARTIARTL.NS
2022-05-23,661.9909057617188,669.7609127674109,655.9583282181006,658.0818072958322,3788601,BHARTIARTL.NS
2022-05-24,654.607177734375,665.2727648664296,652.3388928443461,665.2727648664296,4053608,BHARTIARTL.NS
2022-05-25,664.2591552734375,665.9000280612418,655.9100448281281,657.5509176159325,4188088,BHARTIARTL.NS
2022-05-26,669.5196533203125,671.305272824895,652.3871319793465,665.9966042403704,5780597,BHARTIARTL.NS
2022-05-27,660.5913696289062,675.6486590369751,652.4835621557074,672.8012707629418,7131633,BHARTIARTL.NS
2022-05-30,674.7317504882812,679.2682607795963,659.2401024688658,663.5353096480034,4675033,BHARTIARTL.NS
2022-05-31,675.841796875,682.0191214601576,668.506146608263,673.2357113711842,44593174,BHARTIARTL.NS
2022-06-01,670.4848022460938,681.6329934346647,667.2030565946523,677.1447323101768,3749781,BHARTIARTL.NS
2022-06-02,671.7395629882812,672.7047753615924,659.288299807812,664.9348275388152,3466993,BHARTIARTL.NS
2022-06-03,662.6183471679688,676.4208734256513,661.4118316050264,672.8013267368241,6673615,BHARTIARTL.NS
2022-06-06,659.1918334960938,665.8035150030688,652.9662016096765,658.4679241816706,6407024,BHARTIARTL.NS
2022-06-07,661.4600830078125,663.3422590756732,649.877533558692,654.5588493081806,8349903,BHARTIARTL.NS
2022-06-08,640.2254638671875,663.8731710184228,637.474631702109,658.7575563558413,13904149,BHARTIARTL.NS
2022-06-09,652.8213500976562,655.7652948980023,632.3105876369093,637.0401517220245,6774925,BHARTIARTL.NS
2022-06-10,649.92578125,652.9179751995354,644.761918194487,644.761918194487,3221484,BHARTIARTL.NS
2022-06-13,647.9471435546875,649.9258174097893,635.1098290060925,637.1367517041194,5982102,BHARTIARTL.NS
2022-06-14,658.3231811523438,665.4175284532536,645.8236673561756,645.8236673561756,8878530,BHARTIARTL.NS
2022-06-15,658.3713989257812,661.1705386395236,650.0705952901009,658.2266524031423,6005970,BHARTIARTL.NS
2022-06-16,631.4419555664062,660.1087752521555,627.3880517572891,659.3365582127893,9525587,BHARTIARTL.NS
2022-06-17,621.259033203125,638.7293554388093,615.805559153699,633.1793837066247,11085830,BHARTIARTL.NS
2022-06-20,618.6046752929688,624.9268049816776,612.1377401737531,622.5137738858427,3883001,BHARTIARTL.NS
2022-06-21,631.5385131835938,635.2546165746231,618.218592756695,619.7629091582302,3515991,BHARTIARTL.NS
2022-06-22,620.48681640625,627.7259099736181,619.1355542874778,626.0367881412321,4348884,BHARTIARTL.NS
2022-06-23,637.2332763671875,641.4801758340067,625.2163694862313,625.6024780340755,4336533,BHARTIARTL.NS
2022-06-24,647.8505859375,652.194041813093,639.0671175974996,639.0671175974996,5621332,BHARTIARTL.NS
2022-06-27,660.1571044921875,663.1009908496795,647.850645055021,651.5184407911698,5284297,BHARTIARTL.NS
2022-06-28,657.4544677734375,661.0740143722521,652.7731521585026,659.2400871974296,3216376,BHARTIARTL.NS
2022-06-29,663.8731079101562,665.1278723063184,651.518400396134,653.4488252861966,5011798,BHARTIARTL.NS
2022-06-30,661.1222534179688,667.5408806109858,655.3792277838762,665.8035100516688,6505666,BHARTIARTL.NS
2022-07-01,650.0223388671875,661.9426891082027,642.8314943031892,661.0257254946108,4488771,BHARTIARTL.NS
2022-07-04,658.1784057617188,661.6531470831749,642.8797527905587,647.1749600572848,4229588,BHARTIARTL.NS
2022-07-05,660.6397094726562,665.3209665475324,656.3927508946213,659.5296915294279,3494504,BHARTIARTL.NS
2022-07-06,669.8091430664062,670.77435544667,660.3983223588347,660.6878742905361,4697006,BHARTIARTL.NS
2022-07-07,662.9078369140625,672.2704085862994,661.6048237931153,667.9269529672924,3485283,BHARTIARTL.NS
2022-07-08,670.9674682617188,672.3669792057284,662.7631623134713,664.0661755757885,2732170,BHARTIARTL.NS
2022-07-11,637.5711059570312,657.3097133911717,636.0267895196957,651.51843838332,18687521,BHARTIARTL.NS
2022-07-12,639.9358520507812,643.7002041570134,637.040214711185,640.1771551624142,7416645,BHARTIARTL.NS
2022-07-13,621.1141967773438,646.6923260929609,618.7011657098327,646.6923260929609,12030163,BHARTIARTL.NS
2022-07-14,619.32861328125,629.5115931945136,606.8773486858013,627.3881139495362,11379990,BHARTIARTL.NS
2022-07-15,629.1254272460938,634.6271496796871,620.8728730516483,626.3745954852418,5567877,BHARTIARTL.NS
2022-07-18,639.9840698242188,646.6923077843599,626.5676528158262,634.1445465885439,8982417,BHARTIARTL.NS
2022-07-19,649.4915161132812,653.4488638064348,640.0323864648531,651.5184388025754,7836419,BHARTIARTL.NS
2022-07-20,647.3197631835938,656.3444761661204,644.954980862087,656.3444761661204,4458819,BHARTIARTL.NS
2022-07-21,654.7518310546875,656.2962062962591,647.8505974985587,648.1401494463872,3550107,BHARTIARTL.NS
2022-07-22,655.2344360351562,658.1783810828838,651.7114460047561,656.0549019496624,2415220,BHARTIARTL.NS
2022-07-25,654.8001098632812,662.6665555057306,653.014431592132,656.3444261247014,2913348,BHARTIARTL.NS
2022-07-26,660.3018188476562,661.5083344199636,646.9336498712471,658.8540001608873,5016687,BHARTIARTL.NS
2022-07-27,651.4219970703125,660.1571591806946,646.4028798467872,660.1571591806946,6237523,BHARTIARTL.NS
2022-07-28,643.6519165039062,655.7653802156542,641.0941387878623,655.1862173825144,7374170,BHARTIARTL.NS
2022-07-29,654.3657836914062,656.9718690546599,647.6575454693675,649.3949160742393,7669970,BHARTIARTL.NS
2022-08-01,673.2711181640625,676.5189283288264,656.4017486091443,657.274324652026,8812526,BHARTIARTL.NS
2022-08-02,665.8543090820312,678.942592909021,660.3766554290518,678.6517539920574,6236599,BHARTIARTL.NS
2022-08-03,672.0107421875,675.5978544222158,666.0482776049458,667.0177801924349,5237250,BHARTIARTL.NS
2022-08-04,673.1256103515625,677.197532906723,659.9403993073412,676.9066939757273,6352142,BHARTIARTL.NS
2022-08-05,682.1905517578125,688.3468698112746,675.1131351939966,676.7128382088306,5811092,BHARTIARTL.NS
2022-08-08,682.869140625,688.2014049873479,677.6823253238499,686.3593855300555,5918607,BHARTIARTL.NS
2022-08-10,693.436767578125,696.1028998547273,684.4688681022807,692.1279626754729,12201239,BHARTIARTL.NS
2022-08-11,688.1529541015625,697.4602148424794,684.178016992899,696.8784777609409,7142902,BHARTIARTL.NS
2022-08-12,688.0559692382812,690.770564534335,685.0989983055489,688.2013591160448,4540159,BHARTIARTL.NS
2022-08-16,682.6267700195312,694.1638748492326,679.1365842624125,693.194372230728,6679663,BHARTIARTL.NS
2022-08-17,700.9019165039062,702.5500827586528,680.8816641444332,685.4383381991763,8812954,BHARTIARTL.NS
2022-08-18,710.83935546875,713.5539510564984,698.9144846975278,702.8894218966866,10354897,BHARTIARTL.NS
2022-08-19,709.9667358398438,715.1050877394601,703.8588813488378,707.9308040674225,13743828,BHARTIARTL.NS
2022-08-22,705.4100341796875,712.0026988817559,702.3076733478199,709.5304200316103,8118490,BHARTIARTL.NS
2022-08-23,715.1051635742188,719.952677045231,700.5141598612217,702.8894532967674,8229797,BHARTIARTL.NS
2022-08-24,716.2200927734375,731.1989207616211,696.1029125026439,700.8049767518609,14922081,BHARTIARTL.NS
2022-08-25,718.4014282226562,731.0534253464849,712.8267882600649,722.0855262762291,9849958,BHARTIARTL.NS
2022-08-26,708.5609130859375,718.8861388850705,705.7978544953895,718.8861388850705,5928897,BHARTIARTL.NS
2022-08-29,698.6234741210938,702.7923821879477,693.2912103994059,695.8119523902637,5878942,BHARTIARTL.NS
2022-08-30,704.4405517578125,707.8338107916627,690.0919253922798,699.9808635542488,8894800,BHARTIARTL.NS
2022-09-01,712.6328735351562,723.2489388285817,704.3436381487461,704.3436381487461,11869518,BHARTIARTL.NS
2022-09-02,712.5844116210938,718.3045006355765,697.7025703676197,702.8893856126434,5693707,BHARTIARTL.NS
2022-09-05,717.8197631835938,719.3224804091459,710.8877957843207,712.5844253685315,3660135,BHARTIARTL.NS
2022-09-06,738.0338134765625,741.6694480257081,717.8197090528085,717.8197090528085,10166270,BHARTIARTL.NS
2022-09-07,730.1323852539062,738.6640554829893,665.2726967414533,732.4592151661549,126794211,BHARTIARTL.NS
2022-09-08,746.3230590820312,752.3339867906219,733.9619014382421,735.8524432655696,10648073,BHARTIARTL.NS
2022-09-09,742.3966064453125,751.1705930282332,739.6335477401842,749.4255002053236,4627905,BHARTIARTL.NS
2022-09-12,745.6929931640625,747.8743741448371,741.1847821342966,743.6085387796016,2654087,BHARTIARTL.NS
2022-09-13,760.3323974609375,764.8406081220737,746.5169857123645,750.3949960277535,8335652,BHARTIARTL.NS
2022-09-14,759.4598388671875,764.355874341511,752.0916427686642,752.334018418928,6645392,BHARTIARTL.NS
2022-09-15,761.156494140625,766.537281097308,758.1510596452887,763.9680754481936,5485310,BHARTIARTL.NS
2022-09-16,755.8727416992188,763.9680649104346,752.7703214790469,763.9680649104346,20211162,BHARTIARTL.NS
2022-09-19,758.8781127929688,762.028996046341,748.6498728360004,749.9102143026015,5760313,BHARTIARTL.NS
2022-09-20,767.9915161132812,772.6451168061222,761.0595487828951,762.7077150544984,7936714,BHARTIARTL.NS
2022-09-21,756.4059448242188,772.693576765711,755.2425298625958,767.9915127974243,9966193,BHARTIARTL.NS
2022-09-22,760.1869506835938,770.5606401431068,752.6733056750024,767.07045451829,7721133,BHARTIARTL.NS
2022-09-23,747.8257446289062,763.9679852455308,745.256598456879,763.9679852455308,9271829,BHARTIARTL.NS
2022-09-26,732.02294921875,747.6319770717967,730.2293930220814,746.4685620806155,13144297,BHARTIARTL.NS
2022-09-27,737.4036254882812,741.6694604334732,734.1073522794878,735.7069960036296,5965026,BHARTIARTL.NS
2022-09-28,738.227783203125,747.4865214065508,731.9744794577766,732.4592307686759,5546932,BHARTIARTL.NS
2022-09-29,741.3301391601562,745.5474515298739,736.1432650789496,740.6514755489834,5413233,BHARTIARTL.NS
2022-09-30,775.505126953125,784.3275766426499,738.2277414200952,742.5905029712595,7469164,BHARTIARTL.NS
2022-10-03,778.8499145507812,790.6778584777533,773.7115624438268,778.8984370213025,12619046,BHARTIARTL.NS
2022-10-04,784.0367431640625,791.8412270473816,782.8733282409067,788.205592396108,5772140,BHARTIARTL.NS
2022-10-06,764.5496826171875,790.968626944238,762.6591999951606,785.8302752951926,6503205,BHARTIARTL.NS
2022-10-07,768.9124755859375,772.4996469809495,760.7686893858001,767.8460464131937,6025982,BHARTIARTL.NS
2022-10-10,768.1853637695312,770.5606569814813,755.9211913465936,761.0110800120254,3519416,BHARTIARTL.NS
2022-10-11,756.5028686523438,773.1783252447213,752.334019297685,773.1783252447213,3699862,BHARTIARTL.NS
2022-10-12,751.8977661132812,757.5208696316345,745.7414479737794,756.5029036869427,5984299,BHARTIARTL.NS
2022-10-13,745.4505615234375,755.2425139656912,744.2386832917853,751.3645036244038,2842056,BHARTIARTL.NS
2022-10-14,742.5905151367188,756.163551296034,739.7789339770782,756.163551296034,3608210,BHARTIARTL.NS
2022-10-17,742.6390380859375,747.4865513893706,736.6765730532163,737.7915247825046,4566333,BHARTIARTL.NS
2022-10-18,759.2659912109375,761.6412252618128,745.2082033933408,746.3715591840784,4391263,BHARTIARTL.NS
2022-10-19,759.5083618164062,764.5982504751646,755.727278000403,763.9195868192483,5219180,BHARTIARTL.NS
2022-10-20,768.7186889648438,769.7851182299205,754.5639145107759,758.15108621637,4756732,BHARTIARTL.NS
2022-10-21,773.1298217773438,778.3651000528855,765.6646402936423,765.9070159315953,4807736,BHARTIARTL.NS
2022-10-24,777.6380004882812,782.8733381216878,775.6020687273686,775.6020687273686,522406,BHARTIARTL.NS
2022-10-25,777.8319702148438,781.7584441426532,774.3417843176234,781.5645909501658,3184277,BHARTIARTL.NS
2022-10-27,792.1805419921875,797.1250407015173,779.6739940953365,781.9038382158224,8159181,BHARTIARTL.NS
2022-10-28,791.9381713867188,799.2579633210171,786.557443816972,794.0226256363355,3905093,BHARTIARTL.NS
2022-10-31,806.626220703125,808.3713136727814,794.9921886737529,797.900696681096,5487233,BHARTIARTL.NS
2022-11-01,810.06787109375,815.7879600008483,796.0100836454067,802.7481384295334,10488759,BHARTIARTL.NS
2022-11-02,785.1516723632812,804.6871738065153,782.6309892232644,804.6871738065153,11729925,BHARTIARTL.NS
2022-11-03,793.6832885742188,799.257928253205,779.67396485054,785.0546921842049,5897840,BHARTIARTL.NS
2022-11-04,791.5018920898438,796.7371702669699,784.5214620132704,790.8232284815851,3768226,BHARTIARTL.NS
2022-11-07,797.6098022460938,798.9186070888798,784.3276047681758,792.0836255817054,7171570,BHARTIARTL.NS
2022-11-09,794.0711059570312,800.3244096662162,789.611417592047,799.0640680999157,3969171,BHARTIARTL.NS
2022-11-10,800.5667724609375,805.3658221687489,792.6168393011152,794.7982201525074,4425290,BHARTIARTL.NS
2022-11-11,801.6817016601562,811.376727394715,798.6762081781984,805.4142628984649,4325441,BHARTIARTL.NS
2022-11-14,796.8341674804688,805.4627046491995,792.0835813280994,793.0530838756247,10406576,BHARTIARTL.NS
2022-11-15,809.777099609375,813.170358931294,797.5613897199654,797.5613897199654,6229710,BHARTIARTL.NS
2022-11-16,815.5455932617188,818.3086519829337,802.7966104912177,811.9584218320109,3445345,BHARTIARTL.NS
